,ten,loai_dien_thoai,thoi_gian_bao_hanh,danh_gia,so_luong_binh_luan,duong_dan,mau_sac,gia_moi,gia_cu,he_dieu_hanh,cpu,ram,bo_nho_trong,dung_luong_pin,thiet_ke,hang_dien_thoai,la_dien_thoai_cu,kich_thuoc_man_hinh,tan_so_quet,do_sang_man_hinh,loai_man_hinh,so_the_sim,loai_pin,cong_suat_sac,do_phan_giai_cam_sau,do_phan_giai_cam_truoc
46,Điện thoại Xiaomi Redmi 13C Chính hãng (Camera 50MP),Redmi,12.0,5.0,1,https://mobilecity.vn/dien-thoai/xiaomi-redmi-13c-camera-50mp.html,Xanh lá,2900000.0,3450000.0,Android 13,"Mediatek MT6769Z Helio G85 (12nm)
8 nhân (2x2.0 GHz & 6x1.8 GHz)
GPU: Mali-G52 MC2",6.0,128.0,5000.0,"Khung nhựa, mặt lưng nhựa
Màn hình giọt nước
Mở khoá vân tay cạnh bên",Xiaomi,False,6.74,90.0,450.0,LCD,2,Li-Po,18.0,"[50.0, 2.0]",[8.0]
47,Điện thoại Xiaomi Redmi 13C Chính hãng (Camera 50MP),Redmi,12.0,5.0,1,https://mobilecity.vn/dien-thoai/xiaomi-redmi-13c-camera-50mp.html,Xanh lá,3200000.0,3450000.0,Android 13,"Mediatek MT6769Z Helio G85 (12nm)
8 nhân (2x2.0 GHz & 6x1.8 GHz)
GPU: Mali-G52 MC2",8.0,256.0,5000.0,"Khung nhựa, mặt lưng nhựa
Màn hình giọt nước
Mở khoá vân tay cạnh bên",Xiaomi,False,6.74,90.0,450.0,LCD,2,Li-Po,18.0,"[50.0, 2.0]",[8.0]
48,Điện thoại Xiaomi Redmi 13C Chính hãng (Camera 50MP),Redmi,12.0,5.0,1,https://mobilecity.vn/dien-thoai/xiaomi-redmi-13c-camera-50mp.html,Đen xám,2600000.0,3450000.0,Android 13,"Mediatek MT6769Z Helio G85 (12nm)
8 nhân (2x2.0 GHz & 6x1.8 GHz)
GPU: Mali-G52 MC2",4.0,128.0,5000.0,"Khung nhựa, mặt lưng nhựa
Màn hình giọt nước
Mở khoá vân tay cạnh bên",Xiaomi,False,6.74,90.0,450.0,LCD,2,Li-Po,18.0,"[50.0, 2.0]",[8.0]
49,Điện thoại Xiaomi Redmi 13C Chính hãng (Camera 50MP),Redmi,12.0,5.0,1,https://mobilecity.vn/dien-thoai/xiaomi-redmi-13c-camera-50mp.html,Đen xám,2900000.0,3450000.0,Android 13,"Mediatek MT6769Z Helio G85 (12nm)
8 nhân (2x2.0 GHz & 6x1.8 GHz)
GPU: Mali-G52 MC2",6.0,128.0,5000.0,"Khung nhựa, mặt lưng nhựa
Màn hình giọt nước
Mở khoá vân tay cạnh bên",Xiaomi,False,6.74,90.0,450.0,LCD,2,Li-Po,18.0,"[50.0, 2.0]",[8.0]
50,Điện thoại Xiaomi Redmi 13C Chính hãng (Camera 50MP),Redmi,12.0,5.0,1,https://mobilecity.vn/dien-thoai/xiaomi-redmi-13c-camera-50mp.html,Đen xám,3200000.0,3450000.0,Android 13,"Mediatek MT6769Z Helio G85 (12nm)
8 nhân (2x2.0 GHz & 6x1.8 GHz)
GPU: Mali-G52 MC2",8.0,256.0,5000.0,"Khung nhựa, mặt lưng nhựa
Màn hình giọt nước
Mở khoá vân tay cạnh bên",Xiaomi,False,6.74,90.0,450.0,LCD,2,Li-Po,18.0,"[50.0, 2.0]",[8.0]
51,Điện thoại Xiaomi POCO C65 (Camera 50MP),POCO,12.0,5.0,8,https://mobilecity.vn/dien-thoai/xiaomi-poco-c65-gia-re.html,Tím,2600000.0,2999000.0,Android 13,"Mediatek Helio G85 (12nm)
8 nhân (2x2.0 GHz & 6x1.8 GHz)
GPU: Mali-G52 MC2",6.0,128.0,5000.0,"Khung nhựa vuông vức
Mặt lưng nhựa
Kính màn hình Corning Gorilla Glass",Xiaomi,False,6.74,90.0,450.0,LCD,2,Li-Po,18.0,"[50.0, 2.0]",[8.0]
52,Điện thoại Xiaomi POCO C65 (Camera 50MP),POCO,12.0,5.0,8,https://mobilecity.vn/dien-thoai/xiaomi-poco-c65-gia-re.html,Tím,2900000.0,2999000.0,Android 13,"Mediatek Helio G85 (12nm)
8 nhân (2x2.0 GHz & 6x1.8 GHz)
GPU: Mali-G52 MC2",8.0,256.0,5000.0,"Khung nhựa vuông vức
Mặt lưng nhựa
Kính màn hình Corning Gorilla Glass",Xiaomi,False,6.74,90.0,450.0,LCD,2,Li-Po,18.0,"[50.0, 2.0]",[8.0]
53,Điện thoại Xiaomi POCO C65 (Camera 50MP),POCO,12.0,5.0,8,https://mobilecity.vn/dien-thoai/xiaomi-poco-c65-gia-re.html,Xanh,2600000.0,2999000.0,Android 13,"Mediatek Helio G85 (12nm)
8 nhân (2x2.0 GHz & 6x1.8 GHz)
GPU: Mali-G52 MC2",6.0,128.0,5000.0,"Khung nhựa vuông vức
Mặt lưng nhựa
Kính màn hình Corning Gorilla Glass",Xiaomi,False,6.74,90.0,450.0,LCD,2,Li-Po,18.0,"[50.0, 2.0]",[8.0]
54,Điện thoại Xiaomi POCO C65 (Camera 50MP),POCO,12.0,5.0,8,https://mobilecity.vn/dien-thoai/xiaomi-poco-c65-gia-re.html,Xanh,2900000.0,2999000.0,Android 13,"Mediatek Helio G85 (12nm)
8 nhân (2x2.0 GHz & 6x1.8 GHz)
GPU: Mali-G52 MC2",8.0,256.0,5000.0,"Khung nhựa vuông vức
Mặt lưng nhựa
Kính màn hình Corning Gorilla Glass",Xiaomi,False,6.74,90.0,450.0,LCD,2,Li-Po,18.0,"[50.0, 2.0]",[8.0]
55,Điện thoại Xiaomi POCO C65 (Camera 50MP),POCO,12.0,5.0,8,https://mobilecity.vn/dien-thoai/xiaomi-poco-c65-gia-re.html,Đen,2600000.0,2999000.0,Android 13,"Mediatek Helio G85 (12nm)
8 nhân (2x2.0 GHz & 6x1.8 GHz)
GPU: Mali-G52 MC2",6.0,128.0,5000.0,"Khung nhựa vuông vức
Mặt lưng nhựa
Kính màn hình Corning Gorilla Glass",Xiaomi,False,6.74,90.0,450.0,LCD,2,Li-Po,18.0,"[50.0, 2.0]",[8.0]
56,Điện thoại Xiaomi POCO C65 (Camera 50MP),POCO,12.0,5.0,8,https://mobilecity.vn/dien-thoai/xiaomi-poco-c65-gia-re.html,Đen,2900000.0,2999000.0,Android 13,"Mediatek Helio G85 (12nm)
8 nhân (2x2.0 GHz & 6x1.8 GHz)
GPU: Mali-G52 MC2",8.0,256.0,5000.0,"Khung nhựa vuông vức
Mặt lưng nhựa
Kính màn hình Corning Gorilla Glass",Xiaomi,False,6.74,90.0,450.0,LCD,2,Li-Po,18.0,"[50.0, 2.0]",[8.0]
57,Điện thoại Realme V60 5G (V60s) (Dimensity 6300),Realme,12.0,5.0,1,https://mobilecity.vn/dien-thoai/realme-v60-5g.html,Vàng,2750000.0,3950000.0,Android 14,"MediaTek Dimensity 6300 (6 nm)
8 nhân (2x2.4 GHz & 6x2.0 GHz)
GPU: Mali-G57 MC2",6.0,128.0,5000.0,"Khung nhựa vuông vức
Mặt lưng nhựa phẳng
Kháng nước, bụi IP64
Cảm biến vân tay cạnh bên",Realme,False,6.67,120.0,500.0,LCD,2,,15.0,[32.0],[8.0]
58,Điện thoại Realme V60 5G (V60s) (Dimensity 6300),Realme,12.0,5.0,1,https://mobilecity.vn/dien-thoai/realme-v60-5g.html,Vàng,3450000.0,3950000.0,Android 14,"MediaTek Dimensity 6300 (6 nm)
8 nhân (2x2.4 GHz & 6x2.0 GHz)
GPU: Mali-G57 MC2",8.0,256.0,5000.0,"Khung nhựa vuông vức
Mặt lưng nhựa phẳng
Kháng nước, bụi IP64
Cảm biến vân tay cạnh bên",Realme,False,6.67,120.0,500.0,LCD,2,,15.0,[32.0],[8.0]
59,Điện thoại Realme V60 5G (V60s) (Dimensity 6300),Realme,12.0,5.0,1,https://mobilecity.vn/dien-thoai/realme-v60-5g.html,Xanh,2750000.0,3950000.0,Android 14,"MediaTek Dimensity 6300 (6 nm)
8 nhân (2x2.4 GHz & 6x2.0 GHz)
GPU: Mali-G57 MC2",6.0,128.0,5000.0,"Khung nhựa vuông vức
Mặt lưng nhựa phẳng
Kháng nước, bụi IP64
Cảm biến vân tay cạnh bên",Realme,False,6.67,120.0,500.0,LCD,2,,15.0,[32.0],[8.0]
60,Điện thoại Realme V60 5G (V60s) (Dimensity 6300),Realme,12.0,5.0,1,https://mobilecity.vn/dien-thoai/realme-v60-5g.html,Xanh,3450000.0,3950000.0,Android 14,"MediaTek Dimensity 6300 (6 nm)
8 nhân (2x2.4 GHz & 6x2.0 GHz)
GPU: Mali-G57 MC2",8.0,256.0,5000.0,"Khung nhựa vuông vức
Mặt lưng nhựa phẳng
Kháng nước, bụi IP64
Cảm biến vân tay cạnh bên",Realme,False,6.67,120.0,500.0,LCD,2,,15.0,[32.0],[8.0]
61,Điện thoại Xiaomi Redmi 14C Chính hãng (Helio G81Ultra) siêu rẻ,Redmi,18.0,5.0,0,https://mobilecity.vn/dien-thoai/xiaomi-redmi-14c-helio-g81ultra.html,Xanh Trời Sao,2800000.0,3450000.0,Android 14,"MediaTek Helio G81 Ultra (12 nm)
8 nhân, (2×2.0 GHz & 6x1.7 GHz)
GPU: Mali-G52 MC2",4.0,128.0,5160.0,"Khung nhựa vuông vức
Mặt lưng phẳng giả kính/giả da
Cảm biến vân tay cạnh bên
Mở khóa bằng khuôn mặt AI",Xiaomi,False,6.88,120.0,450.0,LCD,2,,18.0,[50.0],[13.0]
62,Điện thoại Xiaomi Redmi 14C Chính hãng (Helio G81Ultra) siêu rẻ,Redmi,18.0,5.0,0,https://mobilecity.vn/dien-thoai/xiaomi-redmi-14c-helio-g81ultra.html,Xanh Trời Sao,3100000.0,3450000.0,Android 14,"MediaTek Helio G81 Ultra (12 nm)
8 nhân, (2×2.0 GHz & 6x1.7 GHz)
GPU: Mali-G52 MC2",6.0,128.0,5160.0,"Khung nhựa vuông vức
Mặt lưng phẳng giả kính/giả da
Cảm biến vân tay cạnh bên
Mở khóa bằng khuôn mặt AI",Xiaomi,False,6.88,120.0,450.0,LCD,2,,18.0,[50.0],[13.0]
63,Điện thoại Xiaomi Redmi 14C Chính hãng (Helio G81Ultra) siêu rẻ,Redmi,18.0,5.0,0,https://mobilecity.vn/dien-thoai/xiaomi-redmi-14c-helio-g81ultra.html,Xanh Trời Sao,3400000.0,3450000.0,Android 14,"MediaTek Helio G81 Ultra (12 nm)
8 nhân, (2×2.0 GHz & 6x1.7 GHz)
GPU: Mali-G52 MC2",8.0,256.0,5160.0,"Khung nhựa vuông vức
Mặt lưng phẳng giả kính/giả da
Cảm biến vân tay cạnh bên
Mở khóa bằng khuôn mặt AI",Xiaomi,False,6.88,120.0,450.0,LCD,2,,18.0,[50.0],[13.0]
64,Điện thoại Xiaomi Redmi 14C Chính hãng (Helio G81Ultra) siêu rẻ,Redmi,18.0,5.0,0,https://mobilecity.vn/dien-thoai/xiaomi-redmi-14c-helio-g81ultra.html,Xanh Xô Thơm,2800000.0,3450000.0,Android 14,"MediaTek Helio G81 Ultra (12 nm)
8 nhân, (2×2.0 GHz & 6x1.7 GHz)
GPU: Mali-G52 MC2",4.0,128.0,5160.0,"Khung nhựa vuông vức
Mặt lưng phẳng giả kính/giả da
Cảm biến vân tay cạnh bên
Mở khóa bằng khuôn mặt AI",Xiaomi,False,6.88,120.0,450.0,LCD,2,,18.0,[50.0],[13.0]
65,Điện thoại Xiaomi Redmi 14C Chính hãng (Helio G81Ultra) siêu rẻ,Redmi,18.0,5.0,0,https://mobilecity.vn/dien-thoai/xiaomi-redmi-14c-helio-g81ultra.html,Xanh Xô Thơm,3100000.0,3450000.0,Android 14,"MediaTek Helio G81 Ultra (12 nm)
8 nhân, (2×2.0 GHz & 6x1.7 GHz)
GPU: Mali-G52 MC2",6.0,128.0,5160.0,"Khung nhựa vuông vức
Mặt lưng phẳng giả kính/giả da
Cảm biến vân tay cạnh bên
Mở khóa bằng khuôn mặt AI",Xiaomi,False,6.88,120.0,450.0,LCD,2,,18.0,[50.0],[13.0]
66,Điện thoại Xiaomi Redmi 14C Chính hãng (Helio G81Ultra) siêu rẻ,Redmi,18.0,5.0,0,https://mobilecity.vn/dien-thoai/xiaomi-redmi-14c-helio-g81ultra.html,Xanh Xô Thơm,3400000.0,3450000.0,Android 14,"MediaTek Helio G81 Ultra (12 nm)
8 nhân, (2×2.0 GHz & 6x1.7 GHz)
GPU: Mali-G52 MC2",8.0,256.0,5160.0,"Khung nhựa vuông vức
Mặt lưng phẳng giả kính/giả da
Cảm biến vân tay cạnh bên
Mở khóa bằng khuôn mặt AI",Xiaomi,False,6.88,120.0,450.0,LCD,2,,18.0,[50.0],[13.0]
67,Điện thoại Xiaomi Redmi 14C Chính hãng (Helio G81Ultra) siêu rẻ,Redmi,18.0,5.0,0,https://mobilecity.vn/dien-thoai/xiaomi-redmi-14c-helio-g81ultra.html,Đen Màn Đêm,2800000.0,3450000.0,Android 14,"MediaTek Helio G81 Ultra (12 nm)
8 nhân, (2×2.0 GHz & 6x1.7 GHz)
GPU: Mali-G52 MC2",4.0,128.0,5160.0,"Khung nhựa vuông vức
Mặt lưng phẳng giả kính/giả da
Cảm biến vân tay cạnh bên
Mở khóa bằng khuôn mặt AI",Xiaomi,False,6.88,120.0,450.0,LCD,2,,18.0,[50.0],[13.0]
68,Điện thoại Xiaomi Redmi 14C Chính hãng (Helio G81Ultra) siêu rẻ,Redmi,18.0,5.0,0,https://mobilecity.vn/dien-thoai/xiaomi-redmi-14c-helio-g81ultra.html,Đen Màn Đêm,3100000.0,3450000.0,Android 14,"MediaTek Helio G81 Ultra (12 nm)
8 nhân, (2×2.0 GHz & 6x1.7 GHz)
GPU: Mali-G52 MC2",6.0,128.0,5160.0,"Khung nhựa vuông vức
Mặt lưng phẳng giả kính/giả da
Cảm biến vân tay cạnh bên
Mở khóa bằng khuôn mặt AI",Xiaomi,False,6.88,120.0,450.0,LCD,2,,18.0,[50.0],[13.0]
69,Điện thoại Xiaomi Redmi 14C Chính hãng (Helio G81Ultra) siêu rẻ,Redmi,18.0,5.0,0,https://mobilecity.vn/dien-thoai/xiaomi-redmi-14c-helio-g81ultra.html,Đen Màn Đêm,3400000.0,3450000.0,Android 14,"MediaTek Helio G81 Ultra (12 nm)
8 nhân, (2×2.0 GHz & 6x1.7 GHz)
GPU: Mali-G52 MC2",8.0,256.0,5160.0,"Khung nhựa vuông vức
Mặt lưng phẳng giả kính/giả da
Cảm biến vân tay cạnh bên
Mở khóa bằng khuôn mặt AI",Xiaomi,False,6.88,120.0,450.0,LCD,2,,18.0,[50.0],[13.0]
70,Điện thoại Xiaomi Redmi 14C Chính hãng (Helio G81Ultra) siêu rẻ,Redmi,18.0,5.0,0,https://mobilecity.vn/dien-thoai/xiaomi-redmi-14c-helio-g81ultra.html,Tím Mơ Mộng,2800000.0,3450000.0,Android 14,"MediaTek Helio G81 Ultra (12 nm)
8 nhân, (2×2.0 GHz & 6x1.7 GHz)
GPU: Mali-G52 MC2",4.0,128.0,5160.0,"Khung nhựa vuông vức
Mặt lưng phẳng giả kính/giả da
Cảm biến vân tay cạnh bên
Mở khóa bằng khuôn mặt AI",Xiaomi,False,6.88,120.0,450.0,LCD,2,,18.0,[50.0],[13.0]
71,Điện thoại Xiaomi Redmi 14C Chính hãng (Helio G81Ultra) siêu rẻ,Redmi,18.0,5.0,0,https://mobilecity.vn/dien-thoai/xiaomi-redmi-14c-helio-g81ultra.html,Tím Mơ Mộng,3100000.0,3450000.0,Android 14,"MediaTek Helio G81 Ultra (12 nm)
8 nhân, (2×2.0 GHz & 6x1.7 GHz)
GPU: Mali-G52 MC2",6.0,128.0,5160.0,"Khung nhựa vuông vức
Mặt lưng phẳng giả kính/giả da
Cảm biến vân tay cạnh bên
Mở khóa bằng khuôn mặt AI",Xiaomi,False,6.88,120.0,450.0,LCD,2,,18.0,[50.0],[13.0]
72,Điện thoại Xiaomi Redmi 14C Chính hãng (Helio G81Ultra) siêu rẻ,Redmi,18.0,5.0,0,https://mobilecity.vn/dien-thoai/xiaomi-redmi-14c-helio-g81ultra.html,Tím Mơ Mộng,3400000.0,3450000.0,Android 14,"MediaTek Helio G81 Ultra (12 nm)
8 nhân, (2×2.0 GHz & 6x1.7 GHz)
GPU: Mali-G52 MC2",8.0,256.0,5160.0,"Khung nhựa vuông vức
Mặt lưng phẳng giả kính/giả da
Cảm biến vân tay cạnh bên
Mở khóa bằng khuôn mặt AI",Xiaomi,False,6.88,120.0,450.0,LCD,2,,18.0,[50.0],[13.0]
73,Điện thoại OPPO A3x 5G (Dùng như máy Chính hãng),OPPO,0.0,4.9,19,https://mobilecity.vn/dien-thoai/oppo-a3x-5g-dimensity-6300.html,Tím,2850000.0,,Android 14,"MediaTek Dimensity 6300 (6 nm)
8 nhân (2x2.4 GHz & 6x2.0 GHz)
GPU: Mali-G57 MC2",4.0,128.0,5100.0,"Khung nhựa phẳng, vuông vức
Mặt lưng nhựa phẳng
Màn hình đục lỗ phẳng
Chuẩn độ bền Quân đội Mỹ (MIL-STD-810H)
Kháng nước, bụi IP54",Oppo,False,6.67,120.0,1000.0,LCD,2,,45.0,"[32.0, 2.0]",[8.0]
74,Điện thoại OPPO A3x 5G (Dùng như máy Chính hãng),OPPO,0.0,4.9,19,https://mobilecity.vn/dien-thoai/oppo-a3x-5g-dimensity-6300.html,Tím,3150000.0,,Android 14,"MediaTek Dimensity 6300 (6 nm)
8 nhân (2x2.4 GHz & 6x2.0 GHz)
GPU: Mali-G57 MC2",6.0,128.0,5100.0,"Khung nhựa phẳng, vuông vức
Mặt lưng nhựa phẳng
Màn hình đục lỗ phẳng
Chuẩn độ bền Quân đội Mỹ (MIL-STD-810H)
Kháng nước, bụi IP54",Oppo,False,6.67,120.0,1000.0,LCD,2,,45.0,"[32.0, 2.0]",[8.0]
75,Điện thoại OPPO A3x 5G (Dùng như máy Chính hãng),OPPO,0.0,4.9,19,https://mobilecity.vn/dien-thoai/oppo-a3x-5g-dimensity-6300.html,Hồng,2850000.0,,Android 14,"MediaTek Dimensity 6300 (6 nm)
8 nhân (2x2.4 GHz & 6x2.0 GHz)
GPU: Mali-G57 MC2",4.0,128.0,5100.0,"Khung nhựa phẳng, vuông vức
Mặt lưng nhựa phẳng
Màn hình đục lỗ phẳng
Chuẩn độ bền Quân đội Mỹ (MIL-STD-810H)
Kháng nước, bụi IP54",Oppo,False,6.67,120.0,1000.0,LCD,2,,45.0,"[32.0, 2.0]",[8.0]
76,Điện thoại OPPO A3x 5G (Dùng như máy Chính hãng),OPPO,0.0,4.9,19,https://mobilecity.vn/dien-thoai/oppo-a3x-5g-dimensity-6300.html,Hồng,3150000.0,,Android 14,"MediaTek Dimensity 6300 (6 nm)
8 nhân (2x2.4 GHz & 6x2.0 GHz)
GPU: Mali-G57 MC2",6.0,128.0,5100.0,"Khung nhựa phẳng, vuông vức
Mặt lưng nhựa phẳng
Màn hình đục lỗ phẳng
Chuẩn độ bền Quân đội Mỹ (MIL-STD-810H)
Kháng nước, bụi IP54",Oppo,False,6.67,120.0,1000.0,LCD,2,,45.0,"[32.0, 2.0]",[8.0]
77,Điện thoại OPPO A3x 5G (Dùng như máy Chính hãng),OPPO,0.0,4.9,19,https://mobilecity.vn/dien-thoai/oppo-a3x-5g-dimensity-6300.html,Trắng,2850000.0,,Android 14,"MediaTek Dimensity 6300 (6 nm)
8 nhân (2x2.4 GHz & 6x2.0 GHz)
GPU: Mali-G57 MC2",4.0,128.0,5100.0,"Khung nhựa phẳng, vuông vức
Mặt lưng nhựa phẳng
Màn hình đục lỗ phẳng
Chuẩn độ bền Quân đội Mỹ (MIL-STD-810H)
Kháng nước, bụi IP54",Oppo,False,6.67,120.0,1000.0,LCD,2,,45.0,"[32.0, 2.0]",[8.0]
78,Điện thoại OPPO A3x 5G (Dùng như máy Chính hãng),OPPO,0.0,4.9,19,https://mobilecity.vn/dien-thoai/oppo-a3x-5g-dimensity-6300.html,Trắng,3150000.0,,Android 14,"MediaTek Dimensity 6300 (6 nm)
8 nhân (2x2.4 GHz & 6x2.0 GHz)
GPU: Mali-G57 MC2",6.0,128.0,5100.0,"Khung nhựa phẳng, vuông vức
Mặt lưng nhựa phẳng
Màn hình đục lỗ phẳng
Chuẩn độ bền Quân đội Mỹ (MIL-STD-810H)
Kháng nước, bụi IP54",Oppo,False,6.67,120.0,1000.0,LCD,2,,45.0,"[32.0, 2.0]",[8.0]
79,Điện thoại OPPO A3x 5G (Dùng như máy Chính hãng),OPPO,0.0,4.9,19,https://mobilecity.vn/dien-thoai/oppo-a3x-5g-dimensity-6300.html,Đen,2850000.0,,Android 14,"MediaTek Dimensity 6300 (6 nm)
8 nhân (2x2.4 GHz & 6x2.0 GHz)
GPU: Mali-G57 MC2",4.0,128.0,5100.0,"Khung nhựa phẳng, vuông vức
Mặt lưng nhựa phẳng
Màn hình đục lỗ phẳng
Chuẩn độ bền Quân đội Mỹ (MIL-STD-810H)
Kháng nước, bụi IP54",Oppo,False,6.67,120.0,1000.0,LCD,2,,45.0,"[32.0, 2.0]",[8.0]
80,Điện thoại OPPO A3x 5G (Dùng như máy Chính hãng),OPPO,0.0,4.9,19,https://mobilecity.vn/dien-thoai/oppo-a3x-5g-dimensity-6300.html,Đen,3150000.0,,Android 14,"MediaTek Dimensity 6300 (6 nm)
8 nhân (2x2.4 GHz & 6x2.0 GHz)
GPU: Mali-G57 MC2",6.0,128.0,5100.0,"Khung nhựa phẳng, vuông vức
Mặt lưng nhựa phẳng
Màn hình đục lỗ phẳng
Chuẩn độ bền Quân đội Mỹ (MIL-STD-810H)
Kháng nước, bụi IP54",Oppo,False,6.67,120.0,1000.0,LCD,2,,45.0,"[32.0, 2.0]",[8.0]
81,Điện thoại Xiaomi Redmi Note 11 5G (Dimensity 810),Redmi,12.0,4.9,14,https://mobilecity.vn/dien-thoai/xiaomi-redmi-note-11-5g-dimensity-810.html,Xanh Ngân Hà,2950000.0,3950000.0,Android 11,"Dimensity 810 (6 nm)
8 nhân (2x2.4 GHz & 6x2.0 GHz)
GPU: Mali-G57 MC2",4.0,128.0,5000.0,"Khung nhựa
Mặt lưng nhựa cong
Kháng nước, bụi IP53
Cảm biến vân tay cạnh bên",Xiaomi,False,6.6,90.0,,LCD,2,Li-Po,33.0,"[50.0, 8.0]",[16.0]
82,Điện thoại Xiaomi Redmi Note 11 5G (Dimensity 810),Redmi,12.0,4.9,14,https://mobilecity.vn/dien-thoai/xiaomi-redmi-note-11-5g-dimensity-810.html,Xanh Ngân Hà,3250000.0,3950000.0,Android 11,"Dimensity 810 (6 nm)
8 nhân (2x2.4 GHz & 6x2.0 GHz)
GPU: Mali-G57 MC2",6.0,128.0,5000.0,"Khung nhựa
Mặt lưng nhựa cong
Kháng nước, bụi IP53
Cảm biến vân tay cạnh bên",Xiaomi,False,6.6,90.0,,LCD,2,Li-Po,33.0,"[50.0, 8.0]",[16.0]
83,Điện thoại Xiaomi Redmi Note 11 5G (Dimensity 810),Redmi,12.0,4.9,14,https://mobilecity.vn/dien-thoai/xiaomi-redmi-note-11-5g-dimensity-810.html,Xanh Ngân Hà,3550000.0,3950000.0,Android 11,"Dimensity 810 (6 nm)
8 nhân (2x2.4 GHz & 6x2.0 GHz)
GPU: Mali-G57 MC2",8.0,128.0,5000.0,"Khung nhựa
Mặt lưng nhựa cong
Kháng nước, bụi IP53
Cảm biến vân tay cạnh bên",Xiaomi,False,6.6,90.0,,LCD,2,Li-Po,33.0,"[50.0, 8.0]",[16.0]
84,Điện thoại Xiaomi Redmi Note 11 5G (Dimensity 810),Redmi,12.0,4.9,14,https://mobilecity.vn/dien-thoai/xiaomi-redmi-note-11-5g-dimensity-810.html,Trắng,2950000.0,3950000.0,Android 11,"Dimensity 810 (6 nm)
8 nhân (2x2.4 GHz & 6x2.0 GHz)
GPU: Mali-G57 MC2",4.0,128.0,5000.0,"Khung nhựa
Mặt lưng nhựa cong
Kháng nước, bụi IP53
Cảm biến vân tay cạnh bên",Xiaomi,False,6.6,90.0,,LCD,2,Li-Po,33.0,"[50.0, 8.0]",[16.0]
85,Điện thoại Xiaomi Redmi Note 11 5G (Dimensity 810),Redmi,12.0,4.9,14,https://mobilecity.vn/dien-thoai/xiaomi-redmi-note-11-5g-dimensity-810.html,Trắng,3250000.0,3950000.0,Android 11,"Dimensity 810 (6 nm)
8 nhân (2x2.4 GHz & 6x2.0 GHz)
GPU: Mali-G57 MC2",6.0,128.0,5000.0,"Khung nhựa
Mặt lưng nhựa cong
Kháng nước, bụi IP53
Cảm biến vân tay cạnh bên",Xiaomi,False,6.6,90.0,,LCD,2,Li-Po,33.0,"[50.0, 8.0]",[16.0]
86,Điện thoại Xiaomi Redmi Note 11 5G (Dimensity 810),Redmi,12.0,4.9,14,https://mobilecity.vn/dien-thoai/xiaomi-redmi-note-11-5g-dimensity-810.html,Trắng,3550000.0,3950000.0,Android 11,"Dimensity 810 (6 nm)
8 nhân (2x2.4 GHz & 6x2.0 GHz)
GPU: Mali-G57 MC2",8.0,128.0,5000.0,"Khung nhựa
Mặt lưng nhựa cong
Kháng nước, bụi IP53
Cảm biến vân tay cạnh bên",Xiaomi,False,6.6,90.0,,LCD,2,Li-Po,33.0,"[50.0, 8.0]",[16.0]
87,Điện thoại Xiaomi Redmi Note 11 5G (Dimensity 810),Redmi,12.0,4.9,14,https://mobilecity.vn/dien-thoai/xiaomi-redmi-note-11-5g-dimensity-810.html,Đen,2950000.0,3950000.0,Android 11,"Dimensity 810 (6 nm)
8 nhân (2x2.4 GHz & 6x2.0 GHz)
GPU: Mali-G57 MC2",4.0,128.0,5000.0,"Khung nhựa
Mặt lưng nhựa cong
Kháng nước, bụi IP53
Cảm biến vân tay cạnh bên",Xiaomi,False,6.6,90.0,,LCD,2,Li-Po,33.0,"[50.0, 8.0]",[16.0]
88,Điện thoại Xiaomi Redmi Note 11 5G (Dimensity 810),Redmi,12.0,4.9,14,https://mobilecity.vn/dien-thoai/xiaomi-redmi-note-11-5g-dimensity-810.html,Đen,3250000.0,3950000.0,Android 11,"Dimensity 810 (6 nm)
8 nhân (2x2.4 GHz & 6x2.0 GHz)
GPU: Mali-G57 MC2",6.0,128.0,5000.0,"Khung nhựa
Mặt lưng nhựa cong
Kháng nước, bụi IP53
Cảm biến vân tay cạnh bên",Xiaomi,False,6.6,90.0,,LCD,2,Li-Po,33.0,"[50.0, 8.0]",[16.0]
89,Điện thoại Xiaomi Redmi Note 11 5G (Dimensity 810),Redmi,12.0,4.9,14,https://mobilecity.vn/dien-thoai/xiaomi-redmi-note-11-5g-dimensity-810.html,Đen,3550000.0,3950000.0,Android 11,"Dimensity 810 (6 nm)
8 nhân (2x2.4 GHz & 6x2.0 GHz)
GPU: Mali-G57 MC2",8.0,128.0,5000.0,"Khung nhựa
Mặt lưng nhựa cong
Kháng nước, bụi IP53
Cảm biến vân tay cạnh bên",Xiaomi,False,6.6,90.0,,LCD,2,Li-Po,33.0,"[50.0, 8.0]",[16.0]
90,Điện thoại Xiaomi Redmi Note 11 5G (Dimensity 810),Redmi,12.0,4.9,14,https://mobilecity.vn/dien-thoai/xiaomi-redmi-note-11-5g-dimensity-810.html,Xanh Thiên Thanh,2950000.0,3950000.0,Android 11,"Dimensity 810 (6 nm)
8 nhân (2x2.4 GHz & 6x2.0 GHz)
GPU: Mali-G57 MC2",4.0,128.0,5000.0,"Khung nhựa
Mặt lưng nhựa cong
Kháng nước, bụi IP53
Cảm biến vân tay cạnh bên",Xiaomi,False,6.6,90.0,,LCD,2,Li-Po,33.0,"[50.0, 8.0]",[16.0]
